iter	Passed	Remaining
1464	1293927	4005434
1465	1295078	4005379
1466	1296039	4004736
1467	1297326	4005098
1468	1298499	4005107
1469	1299595	4004876
1470	1300827	4005063
1471	1302023	4005137
1472	1303125	4004920
1473	1304202	4004626
1474	1305367	4004600
1475	1306329	4003952
1476	1307290	4003299
1477	1308262	4002682
1478	1309032	4001442
1479	1309914	4000549
1480	1310806	3999685
1481	1311744	3998962
1482	1312572	3997904
1483	1313493	3997127
1484	1314249	3995848
1485	1314938	3994369
1486	1315654	3992970
1487	1316424	3991739
1488	1317452	3991288
1489	1318424	3990668
1490	1319308	3989779
1491	1320134	3988717
1492	1320896	3987460
1493	1321806	3986653
1494	1322600	3985496
1495	1323228	3983836
1496	1323996	3982603
1497	1324707	3981196
1498	1325492	3980014
1499	1326433	3979300
1500	1327175	3977989
1501	1328025	3977002
1502	1328670	3975403
1503	1329487	3974319
1504	1330328	3973307
1505	1331181	3972331
1506	1331821	3970719
1507	1332557	3969394
1508	1333278	3968028
1509	1334091	3966934
1510	1334764	3965425
1511	1335708	3964723
1512	1336541	3963690
1513	1337463	3962918
1514	1338241	3961723
1515	1339055	3960637
1516	1339804	3959357
1517	1340719	3958566
1518	1341410	3957118
1519	1342228	3956042
1520	1342993	3954811
1521	1343699	3953408
1522	1344460	3952165
1523	1345328	3951239
1524	1346167	3950228
1525	1346909	3948933
1526	1347618	3947541
1527	1348605	3946965
1528	1349235	3945343
1529	1349967	3944022
1530	1350774	3942921
1531	1351656	3942036
1532	1352494	3941026
1533	1353407	3940232
1534	1354072	3938718
1535	1354892	3937657
1536	1355820	3936908
1537	1356570	3935642
1538	1357420	3934668
1539	1358131	3933289
1540	1359036	3932473
1541	1359910	3931569
1542	1360656	3930295
1543	1361492	3929282
1544	1362279	3928126
1545	1363029	3926865
1546	1363840	3925779
1547	1364540	3924376
1548	1365245	3922987
1549	1366246	3922449
1550	1367080	3921432
1551	1367996	3920650
1552	1368974	3920044
1553	1370018	3919628
1554	1371036	3919137
1555	1371868	3918114
1556	1372639	3916915
1557	1373708	3916567
1558	1374638	3915825
1559	1375535	3914985
1560	1376602	3914629
1561	1377442	3913628
1562	1378612	3913566
1563	1379517	3912749
1564	1380462	3912045
1565	1381401	3911324
1566	1382480	3910999
1567	1383537	3910612
1568	1384747	3910652
1569	1385866	3910438
1570	1386930	3910066
1571	1387891	3909405
1572	1389169	3909632
1573	1390222	3909226
1574	1391312	3908926
1575	1392685	3909417
1576	1393742	3909019
1577	1394809	3908647
1578	1395802	3908070
1579	1396660	3907112
1580	1397447	3905959
1581	1398372	3905190
1582	1399311	3904459
1583	1400124	3903377
1584	1400864	3902091
1585	1401662	3900968
1586	1402325	3899473
1587	1403287	3898805
1588	1404060	3897615
1589	1404909	3896636
1590	1405689	3895465
1591	1406677	3894870
1592	1407407	3893562
1593	1408299	3892703
1594	1409064	3891492
1595	1409964	3890653
1596	1410741	3889476
1597	1411639	3888633
1598	1412488	3887655
1599	1413118	3886077
1600	1413915	3884957
1601	1414970	3884545
1602	1415810	3883541
1603	1416519	3882181
1604	1417418	3881342
1605	1418122	3879968
1606	1418902	3878805
1607	1419524	3877209
1608	1420384	3876262
1609	1421030	3874736
1610	1421759	3873435
1611	1422608	3872461
1612	1423397	3871323
1613	1424128	3870029
1614	1424978	3869058
1615	1425717	3867787
1616	1426418	3866415
1617	1427122	3865049
1618	1427909	3863911
1619	1428831	3863137
1620	1429565	3861854
1621	1430358	3860732
1622	1431176	3859679
1623	1432139	3859015
1624	1432889	3857778
1625	1433724	3856771
1626	1434488	3855574
1627	1435357	3854659
1628	1435936	3852963
1629	1436618	3851547
1630	1437436	3850496
1631	1438262	3849467
1632	1439136	3848567
1633	1440089	3847877
1634	1440898	3846802
1635	1441609	3845466
1636	1442510	3844638
1637	1443373	3843709
1638	1444007	3842169
1639	1444722	3840847
1640	1445334	3839252
1641	1446085	3838025
1642	1447036	3837333
1643	1447909	3836430
1644	1448640	3835153
1645	1449533	3834306
1646	1450287	3833091
1647	1450990	3831742
1648	1451844	3830792
1649	1452601	3829586
1650	1453305	3828239
1651	1454075	3827071
1652	1454655	3825400
1653	1455439	3824268
1654	1456147	3822938
1655	1456730	3821278
1656	1457593	3820354
1657	1458261	3818922
1658	1459099	3817933
1659	1459965	3817018
1660	1460884	3816241
1661	1461791	3815434
1662	1462547	3814232
1663	1463252	3812897
1664	1464127	3812006
1665	1464864	3810756
1666	1465804	3810036
1667	1466557	3808828
1668	1467432	3807938
1669	1468277	3806969
1670	1469048	3805810
1671	1469898	3804857
1672	1470768	3803953
1673	1471520	3802746
1674	1472400	3801870
1675	1473338	3801142
1676	1474512	3801023
1677	1475499	3800422
1678	1476313	3799373
1679	1477194	3798501
1680	1478079	3797636
1681	1479162	3797280
1682	1479972	3796222
1683	1481024	3795785
1684	1481935	3794985
1685	1483083	3794794
1686	1484344	3794890
1687	1485461	3794615
1688	1486451	3794016
1689	1487650	3793947
1690	1488976	3794204
1691	1490058	3793836
1692	1491314	3793910
1693	1492456	3793694
1694	1493544	3793338
1695	1494657	3793046
1696	1496042	3793441
1697	1497183	3793217
1698	1498397	3793177
1699	1499402	3792605
1700	1500294	3791748
1701	1501095	3790662
1702	1502053	3789972
1703	1503154	3789642
1704	1504145	3789035
1705	1505049	3788208
1706	1505968	3787417
1707	1506853	3786542
1708	1507730	3785646
1709	1508565	3784646
1710	1509326	3783461
1711	1510129	3782379
1712	1510996	3781459
1713	1511817	3780426
1714	1512710	3779570
1715	1513396	3778198
1716	1514202	3777127
1717	1514779	3775485
1718	1515661	3774606
1719	1516609	3773889
1720	1517396	3772772
1721	1518095	3771437
1722	1518979	3770560
1723	1519790	3769503
1724	1520530	3768271
1725	1521404	3767372
1726	1522208	3766297
1727	1522999	3765192
1728	1523811	3764140
1729	1524738	3763371
1730	1525406	3761964
1731	1526105	3760634
1732	1526937	3759632
1733	1527612	3758242
1734	1528311	3756916
1735	1529079	3755757
1736	1529759	3754384
1737	1530440	3753012
1738	1531398	3752321
1739	1532245	3751360
1740	1533049	3750291
1741	1533914	3749372
1742	1534711	3748288
1743	1535486	3747151
1744	1536307	3746123
1745	1536993	3744771
1746	1537767	3743632
1747	1538581	3742590
1748	1539445	3741671
1749	1540231	3740562
1750	1541122	3739709
1751	1541842	3738439
1752	1542693	3737489
1753	1543559	3736575
1754	1544239	3735210
1755	1544917	3733843
1756	1545563	3732398
1757	1546507	3731676
1758	1547501	3731070
1759	1548180	3729707
1760	1549030	3728755
1761	1549956	3727987
1762	1550861	3727169
1763	1551569	3725878
1764	1552376	3724823
1765	1553151	3723692
1766	1553862	3722409
1767	1554570	3721120
1768	1555193	3719630
1769	1555915	3718374
1770	1556717	3717311
1771	1557630	3716512
1772	1558420	3715421
1773	1559218	3714349
1774	1560063	3713389
1775	1560876	3712355
1776	1561834	3711663
1777	1562849	3711107
1778	1563675	3710103
1779	1564564	3709248
1780	1565433	3708345
1781	1566299	3707437
1782	1567176	3706553
1783	1567817	3705112
1784	1568594	3703991
1785	1569437	3703029
1786	1570235	3701960
1787	1571054	3700941
1788	1571848	3699861
1789	1572506	3698465
1790	1573423	3697676
1791	1574119	3696370
1792	1575015	3695532
1793	1575632	3694042
1794	1576430	3692974
1795	1577348	3692190
1796	1578188	3691222
1797	1579137	3690508
1798	1580175	3690003
1799	1581043	3689100
1800	1581989	3688381
1801	1582844	3687447
1802	1583752	3686638
1803	1585143	3686951
1804	1586143	3686355
1805	1587207	3685907
1806	1588093	3685044
1807	1589048	3684343
1808	1590007	3683649
1809	1591340	3683821
1810	1592588	3683794
1811	1593458	3682894
1812	1594524	3682445
1813	1595565	3681939
1814	1596664	3681564
1815	1597659	3680952
1816	1598952	3681022
1817	1600061	3680670
1818	1601216	3680422
1819	1602072	3679484
1820	1603074	3678884
1821	1603968	3678035
1822	1604837	3677128
1823	1605899	3676665
1824	1607048	3676398
1825	1607941	3675545
1826	1608485	3673896
1827	1609443	3673193
1828	1610260	3672167
1829	1611059	3671101
1830	1611794	3669891
1831	1612619	3668885
1832	1613301	3667553
1833	1614147	3666596
1834	1614968	3665581
1835	1615778	3664544
1836	1616611	3663556
1837	1617364	3662390
1838	1617999	3660954
1839	1618804	3659904
1840	1619777	3659237
1841	1620642	3658323
1842	1621498	3657389
1843	1622366	3656483
1844	1623309	3655746
1845	1624078	3654616
1846	1624924	3653660
1847	1625846	3652875
1848	1626650	3651825
1849	1627320	3650475
1850	1628015	3649181
1851	1628845	3648190
1852	1629583	3646995
1853	1630481	3646158
1854	1631260	3645054
1855	1632026	3643922
1856	1632885	3642995
1857	1633805	3642207
1858	1634810	3641608
1859	1635689	3640728
1860	1636482	3639657
1861	1637227	3638478
1862	1638053	3637481
1863	1638858	3636436
1864	1639746	3635577
1865	1640640	3634731
1866	1641516	3633844
1867	1642218	3632572
1868	1643069	3631631
1869	1643962	3630783
1870	1644885	3630001
1871	1645657	3628885
1872	1646452	3627820
1873	1647127	3626492
1874	1648139	3625907
1875	1648953	3624884
1876	1649809	3623954
1877	1650473	3622604
1878	1651378	3621782
1879	1652150	3620670
1880	1652853	3619406
1881	1653739	3618542
1882	1654643	3617719
1883	1655500	3616794
1884	1656348	3615848
1885	1657038	3614557
1886	1657883	3613605
1887	1658723	3612643
1888	1659607	3611776
1889	1660510	3610951
1890	1661298	3609875
1891	1662020	3608657
1892	1663086	3608185
1893	1663820	3606994
1894	1664547	3605787
1895	1665298	3604632
1896	1666010	3603396
1897	1666961	3602674
1898	1667806	3601723
1899	1668660	3600793
1900	1669493	3599817
1901	1670594	3599419
1902	1671627	3598874
1903	1672430	3597833
1904	1673518	3597404
1905	1674572	3596904
1906	1675705	3596571
1907	1676755	3596061
1908	1677884	3595718
1909	1679129	3595622
1910	1680172	3595093
1911	1681158	3594444
1912	1682414	3594368
1913	1683543	3594023
1914	1684561	3593437
1915	1685754	3593225
1916	1686713	3592515
1917	1687706	3591876
1918	1688598	3591021
1919	1689676	3590562
1920	1690681	3589947
1921	1691964	3589922
1922	1692806	3588960
1923	1693847	3588421
1924	1694762	3587614
1925	1695581	3586603
1926	1696512	3585829
1927	1697246	3584640
1928	1697995	3583482
1929	1698838	3582523
1930	1699731	3581670
1931	1700374	3580291
1932	1701195	3579287
1933	1702030	3578312
1934	1702930	3577474
1935	1703811	3576595
1936	1704483	3575278
1937	1705468	3574620
1938	1706195	3573419
1939	1707014	3572411
1940	1707848	3571436
1941	1708513	3570106
1942	1709419	3569281
1943	1710078	3567942
1944	1710799	3566731
1945	1711573	3565631
1946	1712426	3564695
1947	1713007	3563196
1948	1713819	3562177
1949	1714701	3561303
1950	1715499	3560254
1951	1716273	3559157
1952	1717106	3558183
1953	1717952	3557234
1954	1718767	3556222
1955	1719398	3554831
1956	1720267	3553930
1957	1721036	3552823
1958	1721888	3551889
1959	1722691	3550854
1960	1723457	3549742
1961	1724241	3548667
1962	1724933	3547405
1963	1725667	3546229
1964	1726569	3545398
1965	1727508	3544643
1966	1728371	3543731
1967	1729094	3542534
1968	1729949	3541608
1969	1730673	3540412
1970	1731574	3539581
1971	1732260	3538308
1972	1732818	3536775
1973	1733566	3535633
1974	1734384	3534631
1975	1735152	3533529
1976	1736002	3532594
1977	1736735	3531420
1978	1737527	3530367
1979	1738232	3529138
1980	1738926	3527888
1981	1739929	3527263
1982	1740764	3526298
1983	1741530	3525195
1984	1742513	3524529
1985	1743259	3523384
1986	1744039	3522310
1987	1744863	3521324
1988	1745547	3520055
1989	1746536	3519402
1990	1747210	3518115
1991	1747922	3516903
1992	1748739	3515905
1993	1749472	3514736
1994	1750249	3513658
1995	1751034	3512595
1996	1751682	3511260
1997	1752554	3510371
1998	1753445	3509521
1999	1754283	3508567
2000	1754994	3507358
2001	1755743	3506225
2002	1756699	3505504
2003	1757539	3504554
2004	1758213	3503272
2005	1759103	3502422
2006	1759939	3501464
2007	1760837	3500629
2008	1761645	3499614
2009	1762379	3498454
2010	1763355	3497775
2011	1764298	3497028
2012	1765127	3496058
2013	1766024	3495219
2014	1767025	3494588
2015	1767952	3493810
2016	1768874	3493023
2017	1769722	3492089
2018	1770877	3491760
2019	1771838	3491048
2020	1772813	3490362
2021	1774065	3490224
2022	1775091	3489638
2023	1776014	3488850
2024	1777066	3488315
2025	1778135	3487813
2026	1779012	3486933
2027	1779988	3486249
2028	1781003	3485639
2029	1781871	3484743
2030	1782896	3484154
2031	1783746	3483221
2032	1784764	3482617
2033	1786015	3482466
2034	1786967	3481732
2035	1788189	3481523
2036	1789055	3480622
2037	1790086	3480040
2038	1790959	3479151
2039	1791815	3478229
2040	1792595	3477161
2041	1793345	3476034
2042	1794092	3474902
2043	1794925	3473935
2044	1795742	3472940
2045	1796511	3471851
2046	1797357	3470910
2047	1798191	3469947
2048	1799068	3469068
2049	1799842	3467988
2050	1800507	3466701
2051	1801547	3466134
2052	1802392	3465193
2053	1803098	3463986
2054	1803861	3462888
2055	1804622	3461784
2056	1805533	3460971
2057	1806247	3459780
2058	1807011	3458684
2059	1807919	3457865
2060	1808590	3456592
2061	1809385	3455557
2062	1810156	3454477
2063	1810952	3453445
2064	1811674	3452270
2065	1812605	3451494
2066	1813521	3450692
2067	1814202	3449441
2068	1815062	3448530
2069	1815812	3447412
2070	1816585	3446337
2071	1817392	3445327
2072	1818182	3444285
2073	1819005	3443305
2074	1819870	3442405
2075	1820634	3441314
2076	1821387	3440204
2077	1822190	3439187
2078	1823018	3438219
2079	1823624	3436830
2080	1824528	3436004
2081	1825353	3435031
2082	1826293	3434273
2083	1827058	3433187
2084	1827834	3432120
2085	1828701	3431226
2086	1829470	3430146
2087	1830179	3428957
2088	1830878	3427748
2089	1831650	3426676
2090	1832619	3425972
2091	1833445	3425002
2092	1834319	3424121
2093	1835072	3423014
2094	1835856	3421966
2095	1836526	3420706
2096	1837262	3419568
2097	1838128	3418674
2098	1838843	3417497
2099	1839603	3416406
2100	1840349	3415289
2101	1841249	3414457
2102	1842022	3413390
2103	1842732	3412207
2104	1843366	3410884
2105	1844099	3409746
2106	1844928	3408783
2107	1845652	3407628
2108	1846539	3406773
2109	1847344	3405767
2110	1848165	3404792
2111	1848849	3403563
2112	1849796	3402821
2113	1850568	3401754
2114	1851414	3400825
2115	1852352	3400065
2116	1853166	3399077
2117	1853942	3398018
2118	1854826	3397159
2119	1855606	3396109
2120	1856722	3395675
2121	1857591	3394788
2122	1858504	3393980
2123	1859357	3393064
2124	1860411	3392515
2125	1861182	3391448
2126	1862169	3390776
2127	1863029	3389872
2128	1863833	3388868
2129	1864713	3388000
2130	1865734	3387390
2131	1866848	3386945
2132	1868068	3386695
2133	1869171	3386230
2134	1870512	3386196
2135	1871565	3385641
2136	1872653	3385147
2137	1873709	3384595
2138	1874852	3384200
2139	1875987	3383791
2140	1877083	3383309
2141	1878111	3382704
2142	1879080	3381994
2143	1880160	3381483
2144	1881384	3381229
2145	1882388	3380580
2146	1883391	3379929
2147	1884444	3379367
2148	1885469	3378754
2149	1886520	3378187
2150	1887620	3377709
2151	1888590	3376997
2152	1889660	3376462
2153	1890718	3375907
2154	1891526	3374903
2155	1892478	3374159
2156	1893235	3373066
2157	1893993	3371975
2158	1894842	3371047
2159	1895618	3369988
2160	1896380	3368906
2161	1897084	3367719
2162	1897837	3366622
2163	1898701	3365719
2164	1899343	3364426
2165	1900150	3363424
2166	1900980	3362463
2167	1901820	3361519
2168	1902445	3360196
2169	1903149	3359015
2170	1903782	3357706
2171	1904658	3356828
2172	1905445	3355793
2173	1906151	3354616
2174	1907003	3353696
2175	1907789	3352659
2176	1908496	3351484
2177	1909267	3350422
2178	1910053	3349387
2179	1910891	3348443
2180	1911758	3347550
2181	1912391	3346246
2182	1913114	3345102
2183	1913977	3344202
2184	1914630	3342935
2185	1915427	3341922
2186	1916358	3341140
2187	1917040	3339926
2188	1917747	3338755
2189	1918371	3337441
2190	1918994	3336124
2191	1919706	3334964
2192	1920570	3334068
2193	1921383	3333083
2194	1922176	3332063
2195	1923040	3331169
2196	1924052	3330528
2197	1924937	3329668
2198	1925755	3328692
2199	1926613	3327787
2200	1927580	3327069
2201	1928320	3325958
2202	1929158	3325017
2203	1930041	3324155
2204	1930823	3323118
2205	1931673	3322197
2206	1932415	3321093
2207	1933336	3320294
2208	1934197	3319394
2209	1935045	3318472
2210	1935795	3317380
2211	1936398	3316038
2212	1937186	3315013
2213	1938044	3314108
2214	1938993	3313359
2215	1939784	3312338
2216	1940646	3311441
2217	1941357	3310285
2218	1942101	3309186
2219	1942738	3307905
2220	1943633	3307064
2221	1944674	3306471
2222	1945610	3305699
2223	1946572	3304971
2224	1947410	3304033
2225	1948230	3303064
2226	1948998	3302007
2227	1949838	3301073
2228	1950714	3300199
2229	1951556	3299268
2230	1952333	3298226
2231	1953067	3297114
2232	1953749	3295912
2233	1954522	3294867
2234	1955441	3294066
2235	1956116	3292853
2236	1956929	3291874
2237	1957721	3290862
2238	1958655	3290086
2239	1959535	3289219
2240	1960341	3288230
2241	1961194	3287318
2242	1962093	3286484
2243	1962834	3285386
2244	1963503	3284166
2245	1964305	3283171
2246	1965304	3282504
2247	1966101	3281500
2248	1967022	3280703
2249	1967842	3279737
2250	1968935	3279226
2251	1969892	3278489
2252	1970869	3277783
2253	1971944	3277242
2254	1972773	3276291
2255	1973966	3275944
2256	1975017	3275361
2257	1975949	3274581
2258	1977020	3274029
2259	1978041	3273395
2260	1979264	3273095
2261	1980381	3272620
2262	1981719	3272508
2263	1982830	3272020
2264	1983822	3271335
2265	1984653	3270387
2266	1985438	3269361
2267	1986601	3268957
2268	1987655	3268375
2269	1988705	3267785
2270	1989649	3267021
2271	1990480	3266069
2272	1991515	3265453
2273	1992468	3264704
2274	1993359	3263852
2275	1994139	3262818
2276	1995050	3261999
2277	1995845	3260989
2278	1996476	3259714
2279	1997277	3258715
2280	1998224	3257955
2281	1999050	3256998
2282	1999762	3255855
2283	2000665	3255022
2284	2001446	3253992
2285	2002197	3252914
2286	2002961	3251855
2287	2003753	3250845
2288	2004530	3249808
2289	2005268	3248710
2290	2005975	3247560
2291	2006725	3246483
2292	2007466	3245389
2293	2008270	3244397
2294	2009060	3243385
2295	2009759	3242224
2296	2010473	3241089
2297	2011287	3240115
2298	2012197	3239296
2299	2012936	3238202
2300	2013779	3237274
2301	2014616	3236339
2302	2015479	3235443
2303	2016115	3234185
2304	2016861	3233103
2305	2017509	3231864
2306	2018210	3230712
2307	2019063	3229802
2308	2019784	3228681
2309	2020633	3227765
2310	2021355	3226647
2311	2021959	3225339
2312	2022660	3224189
2313	2023462	3223199
2314	2024244	3222176
2315	2024950	3221035
2316	2025745	3220034
2317	2026504	3218977
2318	2027380	3218105
2319	2028201	3217147
2320	2028903	3216000
2321	2029766	3215108
2322	2030432	3213903
2323	2031253	3212946
2324	2031931	3211762
2325	2032733	3210775
2326	2033471	3209687
2327	2034188	3208564
2328	2034985	3207570
2329	2035798	3206601
2330	2036699	3205769
2331	2037614	3204961
2332	2038259	3203727
2333	2039145	3202874
2334	2039936	3201869
2335	2040881	3201108
2336	2041657	3200081
2337	2042436	3199060
2338	2043267	3198119
2339	2043971	3196981
2340	2044801	3196040
2341	2045599	3195048
2342	2046368	3194011
2343	2047137	3192975
2344	2048076	3192204
2345	2048896	3191248
2346	2049859	3190514
2347	2050549	3189355
2348	2051564	3188701
2349	2052430	3187817
2350	2053233	3186834
2351	2054179	3186074
2352	2054955	3185050
2353	2055942	3184353
2354	2056631	3183194
2355	2057460	3182251
2356	2058340	3181388
2357	2059174	3180455
2358	2059922	3179388
2359	2060754	3178451
2360	2061671	3177646
2361	2062391	3176537
2362	2063467	3175975
2363	2064302	3175043
2364	2065035	3173954
2365	2065968	3173174
2366	2066830	3172284
2367	2067495	3171090
2368	2068468	3170371
2369	2069247	3169353
2370	2070294	3168747
2371	2071547	3168454
2372	2072627	3167897
2373	2073752	3167407
2374	2074892	3166941
2375	2075949	3166347
2376	2076924	3165627
2377	2078047	3165133
2378	2079121	3164565
2379	2080217	3164028
2380	2081335	3163524
2381	2082276	3162752
2382	2083319	3162135
2383	2084531	3161772
2384	2085755	3161428
2385	2086963	3161058
2386	2088062	3160523
2387	2088968	3159696
2388	2089874	3158868
2389	2090874	3158182
2390	2091626	3157122
2391	2092385	3156072
2392	2093189	3155091
2393	2094045	3154188
2394	2094825	3153171
2395	2095714	3152318
2396	2096445	3151228
2397	2097312	3150342
2398	2098165	3149434
2399	2098945	3148418
2400	2099728	3147406
2401	2100435	3146280
2402	2101084	3145069
2403	2101780	3143927
2404	2102621	3143004
2405	2103538	3142193
2406	2104410	3141315
2407	2105236	3140369
2408	2106057	3139415
2409	2106960	3138585
2410	2107757	3137595
2411	2108469	3136480
2412	2109231	3135438
2413	2109925	3134297
2414	2110765	3133371
2415	2111672	3132547
2416	2112651	3131828
2417	2113485	3130895
2418	2114302	3129936
2419	2114947	3128724
2420	2115695	3127663
2421	2116416	3126564
2422	2117305	3125713
2423	2117981	3124546
2424	2118863	3123685
2425	2119765	3122853
2426	2120748	3122139
2427	2121514	3121107
2428	2122384	3120229
2429	2123284	3119392
2430	2124167	3118533
2431	2124828	3117346
2432	2125631	3116369
2433	2126565	3115584
2434	2127475	3114764
2435	2128387	3113946
2436	2129217	3113008
2437	2129976	3111966
2438	2130804	3111027
2439	2131607	3110049
2440	2132404	3109065
2441	2133260	3108165
2442	2133988	3107079
2443	2134791	3106103
2444	2135488	3104973
2445	2136241	3103926
2446	2136915	3102763
2447	2137751	3101836
2448	2138693	3101061
2449	2139502	3100095
2450	2140238	3099023
2451	2140936	3097896
2452	2141624	3096755
2453	2142341	3095656
2454	2143119	3094647
2455	2143985	3093763
2456	2144758	3092746
2457	2145494	3091676
2458	2146446	3090918
2459	2147187	3089854
2460	2148089	3089024
2461	2148806	3087927
2462	2149444	3086717
2463	2150373	3085926
2464	2151158	3084927
2465	2152176	3084262
2466	2153121	3083493
2467	2153879	3082455
2468	2154724	3081543
2469	2155646	3080741
2470	2156500	3079842
2471	2157397	3079004
2472	2158381	3078290
2473	2159288	3077465
2474	2160385	3076912
2475	2161261	3076044
2476	2162273	3075369
2477	2163113	3074449
2478	2164017	3073621
2479	2165071	3073005
2480	2166022	3072242
2481	2166944	3071439
2482	2167923	3070715
2483	2169153	3070347
2484	2170246	3069784
2485	2171399	3069307
2486	2172423	3068647
2487	2173466	3068012
2488	2174319	3067110
2489	2175371	3066487
2490	2176361	3065777
2491	2177414	3065157
2492	2178283	3064276
2493	2179450	3063814
2494	2180367	3063001
2495	2181307	3062220
2496	2181998	3061089
2497	2182957	3060335
2498	2183749	3059346
2499	2184342	3058078
2500	2185226	3057219
2501	2186053	3056280
2502	2186971	3055468
2503	2187799	3054531
2504	2188783	3053812
2505	2189682	3052973
2506	2190416	3051905
2507	2191293	3051034
2508	2192085	3050048
2509	2192923	3049124
2510	2193730	3048158
2511	2194350	3046932
2512	2195178	3045995
2513	2195893	3044902
2514	2196924	3044247
2515	2197734	3043286
2516	2198708	3042551
2517	2199514	3041584
2518	2200299	3040588
2519	2201064	3039565
2520	2201970	3038737
2521	2202945	3038002
2522	2203631	3036871
2523	2204334	3035763
2524	2205054	3034678
2525	2205944	3033828
2526	2206720	3032821
2527	2207465	3031772
2528	2208192	3030698
2529	2208846	3029524
2530	2209683	3028602
2531	2210502	3027655
2532	2211262	3026626
2533	2212206	3025851
2534	2212959	3024814
2535	2213626	3023659
2536	2214439	3022705
2537	2215193	3021669
2538	2216038	3020759
2539	2216970	3019967
2540	2217619	3018789
2541	2218405	3017799
2542	2219378	3017063
2543	2220033	3015895
2544	2220680	3014715
2545	2221446	3013697
2546	2222353	3012872
2547	2223099	3011828
2548	2223982	3010970
2549	2224900	3010159
2550	2225811	3009338
2551	2226620	3008381
2552	2227353	3007319
2553	2228227	3006449
2554	2228973	3005406
2555	2229558	3004146
2556	2230279	3003070
2557	2231059	3002073
2558	2231860	3001106
2559	2232660	3000138
2560	2233447	2999150
2561	2234260	2998199
2562	2235128	2997322
2563	2235747	2996110
2564	2236632	2995256
2565	2237284	2994089
2566	2238077	2993113
2567	2238911	2992189
2568	2239637	2991124
2569	2240365	2990060
2570	2241254	2989211
2571	2241941	2988092
2572	2242859	2987282
2573	2243589	2986222
2574	2244279	2985110
2575	2245065	2984123
2576	2245784	2983049
2577	2246727	2982273
2578	2247489	2981256
2579	2248510	2980583
2580	2249424	2979768
2581	2250233	2978814
2582	2251015	2977824
2583	2251951	2977038
2584	2252979	2976373
2585	2254122	2975859
2586	2255120	2975154
2587	2256164	2974511
2588	2257283	2973964
2589	2258207	2973160
2590	2259336	2972627
2591	2260369	2971967
2592	2261254	2971111
2593	2262461	2970679
2594	2263687	2970271
2595	2264728	2969620
2596	2265798	2969007
2597	2266840	2968357
2598	2267735	2967513
2599	2268828	2966929
2600	2269901	2966318
2601	2270941	2965664
2602	2271925	2964937
2603	2273009	2964339
2604	2274168	2963839
2605	2275111	2963057
2606	2275936	2962121
2607	2276831	2961277
2608	2277789	2960515
2609	2278580	2959535
2610	2279347	2958524
2611	2280059	2957442
2612	2280829	2956436
2613	2281530	2955341
2614	2282299	2954333
2615	2283070	2953329
2616	2283948	2952463
2617	2284995	2951815
2618	2285808	2950866
2619	2286590	2949876
2620	2287451	2948988
2621	2288234	2948000
2622	2289078	2947089
2623	2289775	2945991
2624	2290499	2944927
2625	2291331	2944003
2626	2292257	2943198
2627	2292977	2942130
2628	2293755	2941137
2629	2294510	2940113
2630	2295315	2939155
2631	2296044	2938099
2632	2296586	2936804
2633	2297476	2935955
2634	2298212	2934908
2635	2299047	2933989
2636	2299805	2932970
2637	2300677	2932098
2638	2301430	2931074
2639	2302221	2930099
2640	2302861	2928933
2641	2303745	2928076
2642	2304493	2927046
2643	2305284	2926071
2644	2306167	2925214
2645	2306931	2924205
2646	2307816	2923350
2647	2308518	2922264
2648	2309275	2921246
2649	2310139	2920364
2650	2310906	2919361
2651	2311539	2918187
2652	2312295	2917169
2653	2313192	2916331
2654	2313932	2915293
2655	2314639	2914214
2656	2315439	2913253
2657	2316279	2912342
2658	2317157	2911479
2659	2317936	2910491
2660	2318560	2909310
2661	2319375	2908368
2662	2320231	2907477
2663	2321007	2906487
2664	2321710	2905405
2665	2322549	2904493
2666	2323227	2903380
2667	2324072	2902477
2668	2324890	2901540
2669	2325787	2900701
2670	2326637	2899804
2671	2327470	2898885
2672	2328102	2897717
2673	2329021	2896906
2674	2329659	2895745
2675	2330453	2894779
2676	2331169	2893716
2677	2332007	2892804
2678	2332700	2891712
2679	2333563	2890832
2680	2334514	2890061
2681	2335400	2889208
2682	2336393	2888489
2683	2337267	2887622
2684	2337964	2886537
2685	2338806	2885631
2686	2339601	2884666
2687	2340455	2883775
2688	2341304	2882878
2689	2341905	2881675
2690	2342657	2880659
2691	2343389	2879618
2692	2344253	2878740
2693	2345079	2877814
2694	2345682	2876616
2695	2346471	2875646
2696	2347177	2874573
2697	2347855	2873468
2698	2348596	2872441
2699	2349476	2871582
2700	2350363	2870733
2701	2351300	2869944
2702	2352045	2868920
2703	2353257	2868467
2704	2354140	2867612
2705	2355113	2866867
2706	2355931	2865933
2707	2356662	2864893
2708	2357573	2864073
2709	2358490	2863259
2710	2359520	2862582
2711	2360646	2862022
2712	2361565	2861211
2713	2362391	2860286
2714	2363437	2859628
2715	2364464	2858947
2716	2365462	2858231
2717	2366463	2857518
2718	2367382	2856704
2719	2368357	2855960
2720	2369493	2855409
2721	2370660	2854895
2722	2371493	2853978
2723	2372910	2853764
2724	2373919	2853058
2725	2375247	2852736
2726	2376177	2851935
2727	2377042	2851057
2728	2377944	2850221
2729	2378994	2849564
2730	2379902	2848737
2731	2380727	2847810
2732	2381642	2846990
2733	2382363	2845939
2734	2383236	2845069
