iter	Passed	Remaining
2727	2486334	2982143
2728	2487367	2981377
2729	2488311	2980504
2730	2489484	2979906
2731	2490558	2979188
2732	2491696	2978547
2733	2492967	2978065
2734	2494026	2977329
2735	2495351	2976911
2736	2496675	2976489
2737	2497854	2975894
2738	2498897	2975139
2739	2499882	2974313
2740	2501075	2973734
2741	2502010	2972848
2742	2503259	2972335
2743	2504306	2971581
2744	2505529	2971037
2745	2506567	2970273
2746	2507367	2969227
2747	2508197	2968216
2748	2508988	2967160
2749	2509716	2966028
2750	2510594	2965075
2751	2511345	2963971
2752	2512291	2963098
2753	2513150	2962123
2754	2513981	2961114
2755	2514867	2960171
2756	2515909	2959409
2757	2516923	2958617
2758	2517726	2957575
2759	2518470	2956465
2760	2519254	2955402
2761	2520178	2954503
2762	2521174	2953688
2763	2521912	2952572
2764	2522966	2951825
2765	2523819	2950843
2766	2524818	2950031
2767	2525545	2948903
2768	2526320	2947830
2769	2527336	2947038
2770	2527963	2945793
2771	2528759	2944746
2772	2529437	2943561
2773	2530127	2942390
2774	2530929	2941350
2775	2531948	2940562
2776	2532817	2939601
2777	2533661	2938609
2778	2534378	2937471
2779	2535289	2936558
2780	2536257	2935711
2781	2537096	2934714
2782	2538009	2933803
2783	2538766	2932712
2784	2539574	2931681
2785	2540443	2930720
2786	2541390	2929848
2787	2542234	2928858
2788	2543103	2927897
2789	2544091	2927072
2790	2544973	2926126
2791	2545755	2925065
2792	2546549	2924019
2793	2547370	2923003
2794	2548024	2921796
2795	2548909	2920853
2796	2549584	2919671
2797	2550310	2918546
2798	2551227	2917641
2799	2551873	2916426
2800	2552621	2915328
2801	2553499	2914379
2802	2554311	2913355
2803	2555065	2912264
2804	2556061	2911449
2805	2557001	2910570
2806	2557803	2909535
2807	2558676	2908580
2808	2559461	2907526
2809	2560319	2906555
2810	2561361	2905792
2811	2562148	2904740
2812	2563060	2903830
2813	2563812	2902738
2814	2564696	2901796
2815	2565616	2900896
2816	2566474	2899924
2817	2567347	2898970
2818	2568156	2897944
2819	2568975	2896929
2820	2569845	2895973
2821	2570712	2895012
2822	2571668	2894151
2823	2572327	2892957
2824	2573245	2892054
2825	2574150	2891137
2826	2575205	2890387
2827	2576150	2889515
2828	2577126	2888677
2829	2578059	2887791
2830	2579105	2887031
2831	2579968	2886066
2832	2580845	2885116
2833	2581889	2884355
2834	2582849	2883498
2835	2583742	2882567
2836	2585101	2882155
2837	2585949	2881174
2838	2587024	2880445
2839	2587955	2879556
2840	2588888	2878668
2841	2590020	2878002
2842	2591265	2877462
2843	2592215	2876593
2844	2593436	2876025
2845	2594502	2875285
2846	2595742	2874736
2847	2596730	2873910
2848	2597822	2873197
2849	2598886	2872453
2850	2600162	2871943
2851	2601283	2871262
2852	2602261	2870423
2853	2603247	2869592
2854	2604175	2868698
2855	2605183	2867891
2856	2605926	2866792
2857	2606852	2865896
2858	2607698	2864910
2859	2608674	2864069
2860	2609540	2863107
2861	2610335	2862065
2862	2611059	2860947
2863	2611932	2859992
2864	2612889	2859130
2865	2613590	2857987
2866	2614356	2856915
2867	2615336	2856079
2868	2616241	2855158
2869	2616972	2854049
2870	2617815	2853063
2871	2618745	2852171
2872	2619449	2851032
2873	2620326	2850083
2874	2621208	2849140
2875	2622289	2848412
2876	2623113	2847404
2877	2624012	2846479
2878	2624685	2845308
2879	2625612	2844413
2880	2626735	2843730
2881	2627768	2842950
2882	2628656	2842012
2883	2629476	2841001
2884	2630341	2840039
2885	2631101	2838963
2886	2631971	2838007
2887	2632955	2837173
2888	2633935	2836335
2889	2634801	2835374
2890	2635572	2834311
2891	2636340	2833245
2892	2637149	2832224
2893	2638015	2831262
2894	2638842	2830261
2895	2639671	2829260
2896	2640431	2828187
2897	2641238	2827164
2898	2642342	2826458
2899	2643049	2825328
2900	2643765	2824208
2901	2644492	2823100
2902	2645299	2822077
2903	2646270	2821230
2904	2647179	2820317
2905	2648019	2819330
2906	2648888	2818373
2907	2649784	2817446
2908	2650669	2816506
2909	2651525	2815536
2910	2652408	2814596
2911	2653175	2813532
2912	2654033	2812564
2913	2654945	2811654
2914	2655794	2810678
2915	2656687	2809747
2916	2657570	2808806
2917	2658343	2807750
2918	2659313	2806901
2919	2660221	2805987
2920	2661068	2805008
2921	2662049	2804171
2922	2663097	2803403
2923	2663837	2802313
2924	2664824	2801482
2925	2665706	2800540
2926	2666522	2799529
2927	2667283	2798460
2928	2668187	2797542
2929	2669238	2796779
2930	2670091	2795807
2931	2670978	2794870
2932	2672018	2794094
2933	2673109	2793372
2934	2674145	2792591
2935	2675125	2791752
2936	2675894	2790692
2937	2676812	2789788
2938	2677724	2788878
2939	2678803	2788141
2940	2680007	2787535
2941	2680890	2786595
2942	2681886	2785772
2943	2683068	2785141
2944	2684377	2784642
2945	2685645	2784101
2946	2686689	2783326
2947	2687872	2782695
2948	2689016	2782024
2949	2690212	2781406
2950	2691341	2780718
2951	2692582	2780145
2952	2693717	2779463
2953	2694740	2778665
2954	2696004	2778116
2955	2697032	2777323
2956	2698671	2777158
2957	2699955	2776627
2958	2701069	2775921
2959	2702199	2775231
2960	2703162	2774369
2961	2704111	2773494
2962	2705034	2772591
2963	2705974	2771706
2964	2706985	2770893
2965	2707868	2769950
2966	2708855	2769113
2967	2709549	2767976
2968	2710245	2766841
2969	2711128	2765899
2970	2712120	2765066
2971	2713008	2764128
2972	2713851	2763144
2973	2714871	2762341
2974	2715715	2761357
2975	2716509	2760323
2976	2717294	2759281
2977	2718128	2758289
2978	2718983	2757317
2979	2719846	2756354
2980	2720643	2755325
2981	2721372	2754226
2982	2722313	2753342
2983	2723245	2752449
2984	2724268	2751648
2985	2725148	2750702
2986	2725784	2749510
2987	2726650	2748551
2988	2727652	2747729
2989	2728589	2746841
2990	2729286	2745711
2991	2730142	2744741
2992	2730963	2743737
2993	2731783	2742732
2994	2732568	2741691
2995	2733475	2740774
2996	2734446	2739920
2997	2735354	2739004
2998	2736215	2738040
2999	2737208	2737208
3000	2738027	2736203
3001	2738904	2735255
3002	2739658	2734185
3003	2740724	2733425
3004	2741489	2732366
3005	2742217	2731270
3006	2743072	2730301
3007	2743785	2729190
3008	2744601	2728183
3009	2745739	2727495
3010	2746663	2726595
3011	2747567	2725674
3012	2748404	2724688
3013	2749290	2723750
3014	2750286	2722919
3015	2751396	2722204
3016	2752272	2721256
3017	2753181	2720340
3018	2754200	2719533
3019	2754844	2718356
3020	2755653	2717342
3021	2756730	2716593
3022	2757476	2715516
3023	2758254	2714472
3024	2759386	2713776
3025	2760216	2712784
3026	2761157	2711899
3027	2761945	2710866
3028	2762652	2709752
3029	2763596	2708872
3030	2764557	2708007
3031	2765469	2707095
3032	2766281	2706085
3033	2767478	2705451
3034	2768617	2704761
3035	2769964	2704273
3036	2771238	2703713
3037	2772528	2703169
3038	2773936	2702740
3039	2775231	2702199
3040	2776703	2701830
3041	2778298	2701580
3042	2779717	2701158
3043	2781089	2700689
3044	2782377	2700139
3045	2783762	2699683
3046	2785100	2699180
3047	2786600	2698833
3048	2787670	2698070
3049	2789102	2697656
3050	2790273	2696990
3051	2791862	2696726
3052	2793197	2696218
3053	2794641	2695813
3054	2796146	2695467
3055	2797554	2695026
3056	2798809	2694437
3057	2799729	2693526
3058	2800816	2692775
3059	2801819	2691944
3060	2802498	2690801
3061	2803470	2689940
3062	2804335	2688975
3063	2805243	2688052
3064	2806239	2687214
3065	2806976	2686128
3066	2808090	2685402
3067	2809037	2684516
3068	2809975	2683623
3069	2810918	2682733
3070	2812018	2681994
3071	2812776	2680928
3072	2813584	2679909
3073	2814683	2679168
3074	2815521	2678179
3075	2816590	2677409
3076	2817446	2676437
3077	2818427	2675583
3078	2819262	2674590
3079	2820037	2673541
3080	2821061	2672728
3081	2822191	2672016
3082	2822952	2670954
3083	2823844	2670016
3084	2824629	2668977
3085	2825778	2668281
3086	2826708	2667379
3087	2827718	2666553
3088	2828681	2665682
3089	2829415	2664595
3090	2830405	2663749
3091	2831500	2663002
3092	2832731	2662382
3093	2833960	2661761
3094	2834815	2660787
3095	2835597	2659746
3096	2836468	2658788
3097	2837262	2657758
3098	2838200	2656863
3099	2839010	2655848
3100	2839953	2654957
3101	2840658	2653844
3102	2841869	2653205
3103	2842896	2652392
3104	2843846	2651508
3105	2844880	2650702
3106	2845873	2649858
3107	2846900	2649046
3108	2848047	2648345
3109	2849093	2647549
3110	2850071	2646691
3111	2851037	2645821
3112	2852101	2645042
3113	2852890	2644008
3114	2853767	2643056
3115	2854888	2642329
3116	2855978	2641573
3117	2856899	2640661
3118	2858033	2639947
3119	2858860	2638948
3120	2859882	2638129
3121	2860931	2637335
3122	2862136	2636685
3123	2863257	2635956
3124	2865041	2635838
3125	2866415	2635341
3126	2867904	2634949
3127	2869307	2634479
3128	2870506	2633820
3129	2871894	2633334
3130	2873119	2632698
3131	2874244	2631970
3132	2875381	2631253
3133	2876313	2630348
3134	2877548	2629721
3135	2878839	2629144
3136	2880128	2628564
3137	2881112	2627706
3138	2882340	2627071
3139	2883438	2626316
3140	2884453	2625486
3141	2885411	2624603
3142	2886446	2623791
3143	2887426	2622929
3144	2888492	2622144
3145	2889346	2621168
3146	2890098	2620098
3147	2890841	2619021
3148	2891743	2618088
3149	2892686	2617192
3150	2893500	2616180
3151	2894275	2615131
3152	2895344	2614349
3153	2896162	2613341
3154	2896962	2612316
3155	2897998	2611504
3156	2898975	2610638
3157	2899739	2609581
3158	2900407	2608438
3159	2901117	2607333
3160	2902052	2606430
3161	2902901	2605450
3162	2903596	2604332
3163	2904475	2603379
3164	2905408	2602475
3165	2906255	2601493
3166	2907193	2600593
3167	2907984	2599561
3168	2908767	2598523
3169	2909734	2597649
3170	2910559	2596648
3171	2911489	2595741
3172	2912226	2594662
3173	2913060	2593670
3174	2913801	2592595
3175	2914638	2591605
3176	2915419	2590566
3177	2916177	2589507
3178	2917000	2588505
3179	2917896	2587568
3180	2918658	2586513
3181	2919507	2585534
3182	2920472	2584659
3183	2921404	2583754
3184	2922400	2582906
3185	2923319	2581990
3186	2924322	2581148
3187	2925139	2580141
3188	2925824	2579019
3189	2926614	2577989
3190	2927630	2577158
3191	2928525	2576221
3192	2929428	2575291
3193	2930171	2574220
3194	2931077	2573293
3195	2931998	2572379
3196	2932906	2571453
3197	2933913	2570614
3198	2934843	2569708
3199	2935768	2568797
3200	2936700	2567892
3201	2937513	2566884
3202	2938359	2565904
3203	2939159	2564884
3204	2939946	2563853
3205	2941135	2563173
3206	2942044	2562248
3207	2942850	2561233
3208	2943786	2560333
3209	2944728	2559436
3210	2945460	2558358
3211	2946303	2557376
3212	2947131	2556382
3213	2948065	2555479
3214	2949165	2554719
3215	2950214	2553917
3216	2951199	2553058
3217	2952016	2552054
3218	2953108	2551287
3219	2954229	2550545
3220	2955385	2549834
3221	2956326	2548936
3222	2957459	2548205
3223	2958693	2547559
3224	2959924	2546912
3225	2961174	2546279
3226	2962203	2545457
3227	2963220	2544624
3228	2964247	2543799
3229	2965315	2543010
3230	2966462	2542288
3231	2967582	2541543
3232	2968735	2540825
3233	2969859	2540084
3234	2970875	2539249
3235	2971952	2538466
3236	2972970	2537633
3237	2973941	2536758
3238	2975137	2536077
3239	2976171	2535257
3240	2977004	2534265
3241	2977990	2533405
3242	2978824	2532414
3243	2979792	2531537
3244	2980555	2530487
3245	2981344	2529458
3246	2982011	2528327
3247	2982949	2527424
3248	2983821	2526467
3249	2984779	2525582
3250	2985576	2524561
3251	2986498	2523646
3252	2987317	2522644
3253	2987991	2521519
3254	2988903	2520596
3255	2989802	2519661
3256	2990692	2518719
3257	2991556	2517755
3258	2992603	2516945
3259	2993494	2516004
3260	2994282	2514977
3261	2995187	2514047
3262	2996098	2513123
3263	2997023	2512210
3264	2998108	2511432
3265	2999004	2510495
3266	2999986	2509630
3267	3000893	2508702
3268	3001859	2507824
3269	3002922	2507027
3270	3003758	2506039
3271	3004623	2505077
3272	3005530	2504149
3273	3006381	2503175
3274	3007141	2502125
3275	3008033	2501185
3276	3008904	2500228
3277	3009575	2499104
3278	3010343	2498061
3279	3011016	2496940
3280	3011835	2495940
3281	3012416	2494743
3282	3013203	2493717
3283	3014069	2492756
3284	3015009	2491857
3285	3015832	2490861
3286	3016624	2489839
3287	3017382	2488789
3288	3018278	2487854
3289	3019138	2486888
3290	3019817	2485774
3291	3020600	2484746
3292	3021465	2483785
3293	3022204	2482721
3294	3023086	2481775
3295	3024098	2480934
3296	3024941	2479956
3297	3025804	2478994
3298	3026658	2478025
3299	3027492	2477039
3300	3028299	2476031
3301	3029184	2475087
3302	3030082	2474154
3303	3030992	2473231
3304	3031700	2472143
3305	3032620	2471228
3306	3033530	2470304
3307	3034329	2469290
3308	3035140	2468287
3309	3036019	2467339
3310	3036800	2466311
3311	3037839	2465492
3312	3039020	2464789
3313	3040075	2463984
3314	3041164	2463205
3315	3042207	2462389
3316	3043376	2461676
3317	3044446	2460881
3318	3045564	2460126
3319	3046503	2459225
3320	3047649	2458491
3321	3048631	2457626
3322	3050109	2457159
3323	3051394	2456538
3324	3052455	2455735
3325	3053359	2454805
3326	3054730	2454251
3327	3055655	2453339
3328	3056933	2452709
3329	3057990	2451902
3330	3059282	2451283
3331	3060351	2450485
3332	3061223	2449530
3333	3062609	2448985
3334	3063559	2448091
3335	3064430	2447135
3336	3065528	2446359
3337	3066313	2445334
3338	3067299	2444469
3339	3068210	2443544
3340	3069024	2442542
3341	3069908	2441597
3342	3070733	2440603
3343	3071586	2439633
3344	3072544	2438746
3345	3073297	2437696
3346	3074302	2436845
3347	3075310	2435998
3348	3076111	2434987
3349	3076902	2433967
3350	3077721	2432970
3351	3078492	2431935
3352	3079445	2431044
3353	3080248	2430035
3354	3081174	2429122
3355	3081921	2428069
3356	3082800	2427120
3357	3083690	2426179
3358	3084416	2425109
3359	3085391	2424236
3360	3086364	2423361
3361	3087059	2422267
3362	3087801	2421210
3363	3088632	2420224
3364	3089687	2419413
3365	3090632	2418516
3366	3091558	2417604
3367	3092367	2416600
3368	3093323	2415712
3369	3094082	2414669
3370	3094949	2413711
3371	3095804	2412744
3372	3096776	2411868
3373	3097664	2410926
3374	3098479	2409928
3375	3099280	2408919
3376	3100162	2407973
3377	3100896	2406912
3378	3101716	2405918
3379	3102652	2405014
3380	3103615	2404131
3381	3104570	2403241
3382	3105463	2402305
3383	3106450	2401440
3384	3107339	2400499
3385	3108135	2399487
3386	3108909	2398458
3387	3109856	2397563
3388	3110793	2396660
3389	3111563	2395628
3390	3112320	2394586
3391	3113343	2393749
3392	3114231	2392809
3393	3114998	2391775
3394	3115858	2390813
3395	3116755	2389879
3396	3117476	2388811
3397	3118248	2387781
3398	3119022	2386754
3399	3119924	2385824
3400	3121017	2385040
3401	3121807	2384025
3402	3122937	2383270
3403	3123754	2382275
3404	3124682	2381366
3405	3125528	2380393
3406	3126293	2379360
3407	3127103	2378360
3408	3127956	2377394
3409	3128823	2376438
3410	3129758	2375533
3411	3130601	2374559
3412	3131411	2373560
3413	3132431	2372720
3414	3133218	2371704
3415	3134131	2370783
3416	3135336	2370083
3417	3136263	2369172
3418	3137242	2368301
3419	3138183	2367401
3420	3139315	2366645
3421	3140724	2366098
3422	3141847	2365334
3423	3142895	2364514
3424	3144138	2363841
3425	3145223	2363048
3426	3146316	2362261
3427	3147492	2361537
3428	3148696	2360833
3429	3149942	2360161
3430	3151025	2359366
3431	3152051	2358527
3432	3153255	2357823
3433	3154344	2357032
3434	3155479	2356274
3435	3156295	2355280
3436	3157296	2354422
3437	3158162	2353464
3438	3159169	2352612
3439	3159954	2351593
3440	3160791	2350614
3441	3161620	2349629
3442	3162491	2348675
3443	3163326	2347695
3444	3164134	2346694
3445	3164968	2345713
3446	3165658	2344626
3447	3166582	2343712
3448	3167451	2342756
3449	3168242	2341744
3450	3169152	2340819
3451	3169872	2339754
3452	3170828	2338864
3453	3171714	2337922
3454	3172496	2336903
3455	3173476	2336031
3456	3174327	2335063
3457	3175129	2334059
3458	3175952	2333071
3459	3176718	2332042
3460	3177576	2331079
3461	3178448	2330127
3462	3179318	2329174
3463	3180146	2328190
3464	3180960	2327196
3465	3181697	2326145
3466	3182650	2325253
3467	3183444	2324245
3468	3184261	2323253
3469	3185104	2322281
3470	3185962	2321319
3471	3186737	2320297
3472	3187393	2319189
3473	3188221	2318205
3474	3189047	2317221
3475	3189918	2316269
3476	3190934	2315423
3477	3191697	2314393
3478	3192566	2313441
3479	3193411	2312470
3480	3194255	2311499
3481	3195183	2310589
3482	3195904	2309529
3483	3196915	2308679
3484	3197710	2307673
3485	3198560	2306706
3486	3199518	2305818
3487	3200261	2304775
3488	3201140	2303830
3489	3201997	2302869
3490	3202752	2301835
3491	3203623	2300883
3492	3204414	2299876
3493	3205166	2298839
3494	3206156	2297974
3495	3206837	2296888
3496	3207742	2295961
3497	3208668	2295050
3498	3209594	2294139
3499	3210476	2293197
3500	3211467	2292332
3501	3212150	2291248
3502	3213063	2290328
3503	3213899	2289352
3504	3214765	2288399
3505	3215781	2287552
3506	3216725	2286654
3507	3217671	2285757
3508	3218721	2284934
3509	3219663	2284035
3510	3220455	2283028
3511	3221636	2282298
3512	3222601	2281414
3513	3223599	2280554
3514	3225051	2280014
3515	3226236	2279286
3516	3227462	2278586
3517	3228836	2277990
3518	3229833	2277129
3519	3231006	2276391
3520	3232019	2275539
3521	3233312	2274886
3522	3234407	2274092
3523	3235438	2273253
3524	3236416	2272377
3525	3237380	2271491
3526	3238199	2270503
3527	3239407	2269788
3528	3240446	2268955
3529	3241336	2268017
3530	3242202	2267062
3531	3243056	2266099
3532	3244014	2265209
3533	3244799	2264198
3534	3245653	2263235
3535	3246551	2262302
3536	3247490	2261399
3537	3248411	2260482
3538	3249254	2259512
3539	3250270	2258662
3540	3251231	2257774
3541	3252143	2256851
3542	3252886	2255812
3543	3253666	2254798
3544	3254532	2253843
3545	3255390	2252884
3546	3256308	2251966
3547	3257176	2251013
3548	3257941	2249990
3549	3258704	2248965
3550	3259620	2248045
3551	3260460	2247074
3552	3261298	2246100
3553	3262304	2245243
3554	3263216	2244321
3555	3264162	2243423
3556	3264992	2242445
3557	3265770	2241430
3558	3266495	2240381
3559	3267263	2239360
3560	3267897	2238248
3561	3268810	2237327
3562	3269711	2236398
3563	3270415	2235334
3564	3271330	2234415
3565	3272014	2233337
3566	3272816	2232341
3567	3273636	2231357
3568	3274486	2230394
3569	3275275	2229389
3570	3276109	2228414
3571	3276983	2227468
3572	3277850	2226516
3573	3278797	2225619
3574	3279592	2224618
3575	3280386	2223617
3576	3281278	2222683
3577	3282073	2221682
3578	3282879	2220690
3579	3283598	2219638
3580	3284476	2218695
3581	3285433	2217805
3582	3286400	2216921
3583	3287257	2215963
3584	3288058	2214968
3585	3289009	2214073
3586	3289778	2213057
3587	3290809	2212216
3588	3291766	2211325
3589	3292618	2210365
3590	3293321	2209304
3591	3294316	2208439
3592	3295270	2207546
3593	3296126	2206588
3594	3297028	2205661
3595	3297894	2204710
3596	3298722	2203733
3597	3299823	2202939
3598	3300753	2202031
3599	3301479	2200986
3600	3302295	2200001
3601	3303215	2199087
3602	3304083	2198137
3603	3305057	2197257
3604	3305978	2196343
3605	3306745	2195326
3606	3307616	2194379
3607	3308482	2193428
3608	3309361	2192486
3609	3310310	2191590
3610	3311272	2190703
3611	3312056	2189698
3612	3313309	2189003
3613	3314472	2188248
3614	3315490	2187398
3615	3316578	2186593
3616	3317757	2185849
3617	3318866	2185057
3618	3319978	2184268
3619	3321238	2183576
3620	3322271	2182735
3621	3323439	2181981
3622	3324766	2181333
3623	3326218	2180765
3624	3327115	2179834
3625	3328054	2178930
3626	3328852	2177934
3627	3329845	2177065
3628	3330847	2176202
3629	3331657	2175214
3630	3332642	2174340
3631	3333487	2173374
3632	3334287	2172380
3633	3335205	2171462
3634	3336083	2170519
3635	3336808	2169476
3636	3337653	2168511
3637	3338508	2167552
3638	3339177	2166473
3639	3340102	2165561
3640	3340866	2164544
3641	3341815	2163646
3642	3342647	2162673
3643	3343418	2161661
3644	3344281	2160708
3645	3345314	2159865
3646	3346335	2159014
3647	3347253	2158097
3648	3348322	2157277
3649	3349015	2156215
3650	3350004	2155343
3651	3350872	2154394
3652	3351743	2153447
3653	3352503	2152428
3654	3353312	2151441
3655	3354260	2150543
3656	3355221	2149653
3657	3356077	2148696
3658	3356927	2147736
3659	3357701	2146727
3660	3358501	2145734
3661	3359429	2144824
3662	3360185	2143803
3663	3361108	2142890
3664	3361850	2141861
3665	3362611	2140844
3666	3363428	2139863
3667	3364334	2138939
3668	3365046	2137891
3669	3365770	2136851
3670	3366651	2135911
3671	3367663	2135054
3672	3368574	2134133
3673	3369214	2133040
3674	3370118	2132115
3675	3370952	2131146
3676	3371790	2130179
3677	3372811	2129327
3678	3373548	2128297
3679	3374335	2127298
3680	3375032	2126242
3681	3375796	2125229
3682	3376634	2124263
3683	3377600	2123377
3684	3378419	2122399
3685	3379333	2121480
3686	3380073	2120452
3687	3381138	2119629
3688	3381905	2118618
3689	3382713	2117633
3690	3383500	2116635
3691	3384512	2115778
3692	3385287	2114773
3693	3386207	2113858
3694	3387124	2112942
3695	3388005	2112003
3696	3389010	2111141
3697	3389855	2110180
3698	3390682	2109207
3699	3391429	2108185
3700	3392401	2107303
3701	3393292	2106371
3702	3394231	2105468
3703	3395205	2104587
3704	3396167	2103698
3705	3397352	2102948
3706	3398271	2102033
3707	3399242	2101150
3708	3400308	2100325
3709	3401440	2099541
3710	3402652	2098806
3711	3403802	2098033
3712	3405147	2097379
3713	3406295	2096605
3714	3407409	2095809
3715	3408681	2095109
3716	3409808	2094321
3717	3411113	2093641
3718	3412082	2092755
3719	3413519	2092156
3720	3414580	2091327
3721	3415705	2090536
3722	3416595	2089601
3723	3417609	2088743
3724	3418566	2087849
3725	3419639	2087026
3726	3420858	2086291
3727	3421799	2085388
3728	3422966	2084622
3729	3423999	2083774
3730	3425060	2082943
3731	3425910	2081984
3732	3426726	2081004
3733	3427430	2079956
3734	3428300	2079009
3735	3429068	2078000
3736	3429921	2077043
3737	3430857	2076136
3738	3431692	2075168
3739	3432656	2074278
3740	3433496	2073314
3741	3434450	2072418
3742	3435336	2071481
3743	3436263	2070569
3744	3437088	2069595
3745	3437978	2068661
3746	3438884	2067736
3747	3439724	2066771
3748	3440510	2065774
3749	3441284	2064770
3750	3441985	2063723
3751	3442954	2062836
3752	3443711	2061822
3753	3444529	2060845
3754	3445257	2059814
3755	3446063	2058830
3756	3446834	2057825
3757	3447687	2056869
3758	3448560	2055925
3759	3449245	2054869
3760	3450131	2053933
3761	3451011	2052993
3762	3451971	2052101
3763	3453034	2051271
3764	3453803	2050265
3765	3454585	2049268
3766	3455574	2048393
3767	3456379	2047409
3768	3457248	2046463
3769	3458191	2045561
3770	3458977	2044566
3771	3459762	2043571
3772	3460577	2042593
3773	3461642	2041763
3774	3462521	2040823
3775	3463530	2039960
3776	3464495	2039071
3777	3465251	2038059
3778	3466346	2037246
3779	3467186	2036284
3780	3467967	2035287
3781	3468867	2034359
3782	3469604	2033337
3783	3470484	2032398
3784	3471184	2031353
3785	3472296	2030550
3786	3473189	2029619
3787	3474028	2028656
3788	3474838	2027676
3789	3475692	2026723
3790	3476600	2025800
3791	3477397	2024813
3792	3478163	2023809
3793	3478980	2022833
3794	3479758	2021835
3795	3480607	2020879
3796	3481395	2019888
3797	3482132	2018866
3798	3482936	2017884
3799	3483712	2016885
3800	3484738	2016032
3801	3485783	2015190
3802	3486508	2014162
3803	3487568	2013327
3804	3488412	2012369
3805	3489089	2011314
3806	3489953	2010367
3807	3490925	2009482
3808	3491663	2008462
3809	3492714	2007623
3810	3493558	2006664
3811	3494256	2005622
3812	3495094	2004660
3813	3496136	2003815
3814	3497182	2002973
3815	3498306	2002175
3816	3499310	2001308
3817	3500428	2000507
3818	3501613	1999743
3819	3502633	1998885
3820	3503872	1998151
3821	3505152	1997441
3822	3506418	1996723
3823	3507806	1996074
3824	3508953	1995287
3825	3510098	1994499
3826	3511111	1993635
3827	3512417	1992939
3828	3513651	1992200
3829	3514867	1991452
3830	3516197	1990767
3831	3517245	1989923
3832	3518233	1989045
3833	3519555	1988356
3834	3520804	1987624
3835	3522156	1986951
3836	3523415	1986225
3837	3524514	1985409
3838	3525629	1984601
3839	3526768	1983807
3840	3527814	1982960
3841	3528877	1982123
3842	3529689	1981144
3843	3530749	1980305
3844	3531498	1979292
3845	3532279	1978297
3846	3533043	1977291
3847	3533772	1976267
3848	3534610	1975304
3849	3535360	1974292
3850	3536154	1973304
3851	3537029	1972362
3852	3537893	1971413
3853	3538662	1970412
3854	3539526	1969464
3855	3540526	1968591
3856	3541440	1967671
3857	3542146	1966634
3858	3543079	1965724
3859	3543896	1964751
3860	3544790	1963819
3861	3545816	1962961
3862	3546687	1962016
3863	3547504	1961042
3864	3548271	1960041
3865	3548984	1959009
3866	3549782	1958025
3867	3550583	1957043
3868	3551527	1956139
3869	3552410	1955202
3870	3553217	1954223
3871	3554197	1953339
3872	3554998	1952357
3873	3555775	1951362
3874	3556563	1950373
3875	3557518	1949476
3876	3558329	1948499
3877	3559230	1947572
3878	3559991	1946569
3879	3560863	1945626
3880	3561596	1944608
3881	3562606	1943740
3882	3563564	1942844
3883	3564439	1941903
3884	3565270	1940938
3885	3566267	1940064
3886	3567046	1939071
3887	3567913	1938126
3888	3568879	1937234
3889	3569764	1936299
3890	3570605	1935340
3891	3571373	1934341
3892	3572144	1933343
3893	3573219	1932511
3894	3574018	1931529
3895	3574712	1930491
3896	3575607	1929561
3897	3576691	1928734
3898	3577481	1927747
3899	3578545	1926909
3900	3579464	1925992
3901	3580338	1925051
3902	3581117	1924059
3903	3582140	1923198
3904	3582871	1922181
3905	3583888	1921316
3906	3584748	1920368
3907	3585655	1919445
3908	3586560	1918521
3909	3587508	1917619
3910	3588368	1916671
3911	3589249	1915734
3912	3590169	1914818
3913	3591356	1914044
3914	3592129	1913049
3915	3592967	1912090
3916	3593898	1911179
3917	3594705	1910203
3918	3595687	1909320
3919	3596769	1908489
3920	3597949	1907711
3921	3599015	1906872
3922	3599861	1905917
3923	3601021	1905127
3924	3602367	1904436
3925	3603563	1903665
3926	3604855	1902944
3927	3606054	1902175
3928	3607047	1901296
3929	3608231	1900518
3930	3609311	1899685
3931	3610309	1898809
3932	3611689	1898134
3933	3612881	1897359
3934	3613964	1896527
3935	3615147	1895748
3936	3616176	1894887
3937	3617289	1894070
3938	3618146	1893120
3939	3618998	1892166
3940	3619890	1891234
3941	3620594	1890203
3942	3621566	1889313
3943	3622597	1888453
3944	3623396	1887472
3945	3624249	1886520
3946	3624975	1885501
3947	3625734	1884500
3948	3626461	1883482
3949	3627397	1882573
3950	3628288	1881641
3951	3629107	1880671
3952	3630124	1879804
3953	3630865	1878794
3954	3631625	1877793
3955	3632486	1876845
3956	3633553	1876004
3957	3634388	1875043
3958	3635232	1874086
3959	3635981	1873081
3960	3636733	1872077
3961	3637647	1871157
3962	3638480	1870195
3963	3639341	1869247
3964	3640223	1868311
3965	3640942	1867291
3966	3641705	1866293
3967	3642327	1865224
3968	3643124	1864244
3969	3643858	1863232
3970	3644686	1862268
3971	3645409	1861251
3972	3646119	1860227
3973	3647035	1859308
3974	3647807	1858316
3975	3648739	1857406
3976	3649496	1856407
3977	3650288	1855425
3978	3651183	1854496
3979	3652116	1853586
3980	3652994	1852649
3981	3653796	1851672
3982	3654634	1850714
3983	3655464	1849753
3984	3656378	1848833
3985	3657278	1847907
3986	3658219	1847001
3987	3659031	1846030
3988	3659881	1845079
3989	3660622	1844072
3990	3661411	1843091
3991	3662294	1842156
3992	3663103	1841184
3993	3663960	1840236
3994	3664714	1839237
3995	3665627	1838317
3996	3666439	1837347
3997	3667135	1836319
