iter	RMSE
1514	0.8281327527
1515	0.8281217356
1516	0.828109206
1517	0.8280972603
1518	0.8280809281
1519	0.8280714075
1520	0.8280670687
1521	0.8280546121
1522	0.8280378344
1523	0.8279989172
1524	0.8279853413
1525	0.8279719581
1526	0.8279581784
1527	0.8279412111
1528	0.8279327626
1529	0.8279217311
1530	0.8279070711
1531	0.827888977
1532	0.8278779016
1533	0.8278609211
1534	0.8278414123
1535	0.8278302176
1536	0.8278123858
1537	0.8277983333
1538	0.8277867293
1539	0.8277763115
1540	0.8277658317
1541	0.8277490888
1542	0.8277377272
1543	0.8277318206
1544	0.8277189691
1545	0.8277079456
1546	0.8276977452
1547	0.8276815377
1548	0.8276649358
1549	0.8276497565
1550	0.8276418977
1551	0.8276289757
1552	0.8275985124
1553	0.8275829844
1554	0.8275729666
1555	0.8275585513
1556	0.8275424372
1557	0.8275297842
1558	0.827523014
1559	0.8275138669
1560	0.8275068784
1561	0.8274910055
1562	0.8274743965
1563	0.8274698192
1564	0.8274542472
1565	0.8274457514
1566	0.8274308785
1567	0.8274213245
1568	0.827411407
1569	0.8273970196
1570	0.8273881543
1571	0.8273792257
1572	0.8273654809
1573	0.8273538676
1574	0.8273464596
1575	0.8273358848
1576	0.8273176881
1577	0.8272992661
1578	0.8272858826
1579	0.8272728276
1580	0.8272668228
1581	0.8272557924
1582	0.8272406695
1583	0.8272267042
1584	0.8272172637
1585	0.8272087045
1586	0.8271949637
1587	0.8271830448
1588	0.8271687187
1589	0.8271572222
1590	0.8271451866
1591	0.8271304021
1592	0.8271222335
1593	0.8270888906
1594	0.8270809984
1595	0.8270586213
1596	0.8270471727
1597	0.8270327882
1598	0.827020352
1599	0.8270074169
1600	0.8269952182
1601	0.8269888931
1602	0.8269766846
1603	0.8269605862
1604	0.8269433966
1605	0.8269145686
1606	0.8269046349
1607	0.8268907718
1608	0.8268781924
1609	0.8268680321
1610	0.8268562784
1611	0.8268440814
1612	0.8268287049
1613	0.8268194936
1614	0.826806545
1615	0.8267908073
1616	0.826776989
1617	0.8267545599
1618	0.8267422868
1619	0.8267372615
1620	0.8267190193
1621	0.826715889
1622	0.8267032823
1623	0.8266780803
1624	0.8266563178
1625	0.8266384445
1626	0.8266143414
1627	0.8266085135
1628	0.8265959082
1629	0.8265816501
1630	0.8265673179
1631	0.8265588163
1632	0.8265508114
1633	0.826536462
1634	0.8265189356
1635	0.8264995184
1636	0.8264864111
1637	0.8264716634
1638	0.8264535543
1639	0.8264413347
1640	0.8264314297
1641	0.8264195833
1642	0.826408801
1643	0.8263918584
1644	0.8263765974
1645	0.8263648436
1646	0.8263469238
1647	0.826332058
1648	0.8263282137
1649	0.8263215162
1650	0.8263093537
1651	0.8262934733
1652	0.826282292
1653	0.8262692757
1654	0.8262563845
1655	0.826244333
1656	0.8262324815
1657	0.826218205
1658	0.8262049503
1659	0.8261970881
1660	0.8261836446
1661	0.8261753697
1662	0.8261614203
1663	0.8261565097
1664	0.8261384697
1665	0.8261285204
1666	0.8261058235
1667	0.8260865455
1668	0.8260611505
1669	0.8260537926
1670	0.8260311636
1671	0.8260200324
1672	0.8259991041
1673	0.8259872092
1674	0.8259804772
1675	0.8259699684
1676	0.8259514629
1677	0.825926692
1678	0.825913903
1679	0.8258939205
1680	0.8258843896
1681	0.8258755161
1682	0.8258666998
1683	0.8258527382
1684	0.8258187285
1685	0.8258144934
1686	0.8257992706
1687	0.8257806607
1688	0.8257644197
1689	0.825754345
1690	0.8257457487
1691	0.8257388926
1692	0.8257277602
1693	0.8257115713
1694	0.8257028388
1695	0.8256888522
1696	0.8256719042
1697	0.8256583322
1698	0.8256454118
1699	0.8256305107
1700	0.8256033692
1701	0.8255892693
1702	0.825576256
1703	0.8255669038
1704	0.8255387756
1705	0.8255268482
1706	0.8255001563
1707	0.8254897746
1708	0.8254768207
1709	0.8254599536
1710	0.8254492335
1711	0.8254406171
1712	0.8254322809
1713	0.8254202324
1714	0.825411696
1715	0.8254034359
1716	0.8253911826
1717	0.8253812672
1718	0.8253706638
1719	0.825346695
1720	0.8253294452
1721	0.8253207321
1722	0.825306678
1723	0.8252971996
1724	0.8252888067
1725	0.825276743
1726	0.8252658922
1727	0.8252475599
1728	0.8252355508
1729	0.8252142912
1730	0.8251976982
1731	0.8251838622
1732	0.8251742885
1733	0.8251676826
1734	0.8251511794
1735	0.8251345675
1736	0.8251227185
1737	0.825109214
1738	0.8250995481
1739	0.8250819069
1740	0.8250648012
1741	0.8250562137
1742	0.8250427262
1743	0.8250296758
1744	0.8250108823
1745	0.8250040306
1746	0.8249898872
1747	0.8249747791
1748	0.8249597657
1749	0.8249468554
1750	0.8249340041
1751	0.8249072826
1752	0.824898725
1753	0.8248861579
1754	0.8248716245
1755	0.824858947
1756	0.8248512696
1757	0.8248328555
1758	0.8248201006
1759	0.8248123693
1760	0.8248044991
1761	0.8247912148
1762	0.8247762139
1763	0.8247615305
1764	0.8247483086
1765	0.8247347473
1766	0.8247239205
1767	0.8247076856
1768	0.824697197
1769	0.8246772014
1770	0.8246687021
1771	0.8246605597
1772	0.8246511199
1773	0.8246401441
1774	0.8246285113
1775	0.8246083851
1776	0.8245957967
1777	0.8245861601
1778	0.8245759353
1779	0.8245465507
1780	0.8245345877
1781	0.8245251152
1782	0.8245152866
1783	0.824500876
1784	0.8244882136
1785	0.8244816542
1786	0.824465148
1787	0.8244522334
1788	0.8244231502
1789	0.82440228
1790	0.8243943008
1791	0.8243804514
1792	0.8243703441
1793	0.8243654681
1794	0.8243518364
1795	0.8243363519
1796	0.8243229323
1797	0.8243073624
1798	0.8242940499
1799	0.8242858477
1800	0.8242713114
1801	0.8242446447
1802	0.824232327
1803	0.8242201657
1804	0.8242097301
1805	0.8241996457
1806	0.8241907733
1807	0.8241650293
1808	0.8241446741
1809	0.8241280994
1810	0.8241210024
1811	0.8241037638
1812	0.8240951695
1813	0.8240845635
1814	0.8240713061
1815	0.8240642893
1816	0.8240527323
1817	0.8240418791
1818	0.8240204199
1819	0.8240067829
1820	0.8239939605
1821	0.8239872959
1822	0.823979895
1823	0.8239661954
1824	0.8239563052
1825	0.8239442543
1826	0.8239205489
1827	0.823911521
1828	0.8239024434
1829	0.8238852578
1830	0.8238720484
1831	0.8238592427
1832	0.8238491127
1833	0.8238403495
1834	0.8238335373
1835	0.8238217381
1836	0.823805197
1837	0.8237919923
1838	0.8237776855
1839	0.8237660881
1840	0.8237598532
1841	0.8237478369
1842	0.8237275482
1843	0.8237162828
1844	0.8237085311
1845	0.8236976007
1846	0.8236882259
1847	0.8236799055
1848	0.8236649305
1849	0.8236540806
1850	0.8236470752
1851	0.8236318883
1852	0.8236171405
1853	0.8236063088
1854	0.8235977316
1855	0.82358929
1856	0.8235645784
1857	0.8235592411
1858	0.8235425685
1859	0.8235318219
1860	0.8235186538
1861	0.8235047028
1862	0.823487442
1863	0.8234756472
1864	0.8234699295
1865	0.8234541404
1866	0.8234424036
1867	0.8234282915
1868	0.8234152511
1869	0.823407868
1870	0.8233926047
1871	0.8233750485
1872	0.8233627505
1873	0.823346988
1874	0.8233358575
1875	0.823324783
1876	0.8233176779
1877	0.8233112607
1878	0.8232975833
1879	0.8232881671
1880	0.823280474
1881	0.823269252
1882	0.8232595111
1883	0.8232431831
1884	0.8232330388
1885	0.8232219081
1886	0.8232124964
1887	0.82319789
1888	0.8231880795
1889	0.8231749664
1890	0.8231648717
1891	0.8231523024
1892	0.82313376
1893	0.8231150496
1894	0.8231052098
1895	0.8230963273
1896	0.8230873998
1897	0.823079221
1898	0.823068931
1899	0.8230595053
1900	0.8230494245
1901	0.8230205975
1902	0.8230051487
1903	0.8229996676
1904	0.8229933335
1905	0.8229803134
1906	0.8229617124
1907	0.8229462933
1908	0.8229363171
1909	0.8229272254
1910	0.8229165966
1911	0.8228993314
1912	0.8228862912
1913	0.8228744212
1914	0.8228555201
1915	0.8228456463
1916	0.8228368792
1917	0.822812504
1918	0.8227927404
1919	0.8227753653
1920	0.8227659046
1921	0.8227542094
1922	0.8227409635
1923	0.822732459
1924	0.8227203696
1925	0.822704757
1926	0.8226961751
1927	0.8226886189
1928	0.8226772663
1929	0.8226645282
1930	0.822653936
1931	0.8226460207
1932	0.8226343391
1933	0.8226257416
1934	0.822614222
1935	0.8226043631
1936	0.8225930957
1937	0.8225621923
1938	0.8225509229
1939	0.8225398722
1940	0.8225266545
1941	0.8225207872
1942	0.8225121867
1943	0.8224869357
1944	0.8224573835
1945	0.8224453961
1946	0.8224241969
1947	0.822418529
1948	0.8224088772
1949	0.8223921306
1950	0.822387375
1951	0.8223804412
1952	0.822370933
1953	0.8223597254
1954	0.8223319281
1955	0.8223181207
1956	0.8223045916
1957	0.8222982939
1958	0.8222908506
1959	0.8222787599
1960	0.8222564683
1961	0.8222489687
1962	0.8222374423
1963	0.8222265704
1964	0.8222110005
1965	0.8221984895
1966	0.8221842846
1967	0.8221726699
1968	0.8221647768
1969	0.8221475883
1970	0.8221318785
1971	0.8221179968
1972	0.8221079593
1973	0.8220949578
1974	0.8220867043
1975	0.8220778231
1976	0.8220654272
1977	0.8220527397
1978	0.8220411472
1979	0.8220270862
1980	0.8220161857
1981	0.8220084534
1982	0.8220003043
1983	0.8219917601
1984	0.8219741775
1985	0.8219661747
1986	0.8219563946
1987	0.8219434774
1988	0.8219328345
1989	0.8219178643
1990	0.8219109678
1991	0.8218958955
1992	0.82188287
1993	0.8218660187
1994	0.821855478
1995	0.8218483097
1996	0.8218292751
1997	0.8218152037
1998	0.8218086719
1999	0.8217992845
2000	0.821795593
2001	0.8217873726
2002	0.8217657994
2003	0.821757142
2004	0.821752104
2005	0.8217441328
2006	0.8217277325
2007	0.8217027054
2008	0.8216943224
2009	0.8216814815
2010	0.8216763255
2011	0.8216661933
2012	0.8216583833
2013	0.8216484921
2014	0.821641011
2015	0.82162974
2016	0.8216156715
2017	0.8216093102
2018	0.8215996626
2019	0.8215909483
2020	0.8215820095
2021	0.8215701249
2022	0.8215573372
2023	0.8215441587
2024	0.8215324214
2025	0.8215282108
2026	0.8215177919
2027	0.8215083201
2028	0.8214984534
2029	0.821484517
2030	0.8214631252
2031	0.8214474766
2032	0.8214319045
2033	0.8214138323
2034	0.821398064
2035	0.8213875454
2036	0.8213613924
2037	0.8213449035
2038	0.8213355495
2039	0.8213213919
2040	0.8213120568
2041	0.8212978923
2042	0.8212832855
2043	0.8212695829
2044	0.8212612813
2045	0.8212532952
2046	0.8212425819
2047	0.8212351333
2048	0.8212238074
2049	0.8212071997
2050	0.8211988575
2051	0.8211892246
2052	0.821181725
2053	0.8211601972
2054	0.8211430783
2055	0.8211236293
2056	0.8211063696
2057	0.8210913834
2058	0.8210846362
2059	0.8210699361
2060	0.8210580947
2061	0.8210362549
2062	0.8210187787
2063	0.8209875937
2064	0.8209697206
2065	0.820957694
2066	0.8209431957
2067	0.8209324951
2068	0.8209234394
2069	0.8209132408
2070	0.8209011179
2071	0.8208921003
2072	0.8208695211
2073	0.8208547136
2074	0.820844846
2075	0.8208357326
2076	0.8208139757
2077	0.8208059218
2078	0.8207965778
2079	0.8207755487
2080	0.8207598193
2081	0.8207486197
2082	0.8207370017
2083	0.8207260361
2084	0.8207123877
2085	0.8207070264
2086	0.8206963659
2087	0.8206818922
2088	0.820670513
2089	0.8206552196
2090	0.8206356683
2091	0.8206252174
2092	0.8206184429
2093	0.820609829
2094	0.8205979974
2095	0.8205882684
2096	0.8205769155
2097	0.8205625444
2098	0.8205476463
2099	0.8205360258
2100	0.820523743
2101	0.8205113976
2102	0.8204915269
2103	0.8204805993
2104	0.8204647514
2105	0.8204511236
2106	0.820437029
2107	0.8204316574
2108	0.8204197421
2109	0.8204055454
2110	0.8203953969
2111	0.8203861326
2112	0.8203776109
2113	0.8203563471
2114	0.820349402
2115	0.8203402368
2116	0.8203283968
2117	0.8203033935
2118	0.8202787876
2119	0.8202675226
2120	0.8202540485
2121	0.8202240618
2122	0.8202113604
2123	0.8201977974
2124	0.8201847232
2125	0.8201785178
2126	0.8201683719
2127	0.8201617885
2128	0.8201373141
2129	0.8201249395
2130	0.8201197316
2131	0.820107866
2132	0.8200947027
2133	0.8200838541
2134	0.8200656868
2135	0.8200446031
2136	0.820024685
2137	0.8200184702
2138	0.8200027222
2139	0.8199961766
2140	0.8199854674
2141	0.8199761356
2142	0.8199688921
2143	0.8199590968
2144	0.8199486653
2145	0.8199355246
2146	0.8199283201
2147	0.8199193391
2148	0.8199071656
2149	0.819889564
2150	0.8198800939
2151	0.8198658361
2152	0.8198547186
2153	0.8198420113
2154	0.8198307402
2155	0.8198230163
2156	0.8198107222
2157	0.8198047021
2158	0.8197900709
2159	0.8197747646
2160	0.8197654181
2161	0.8197515443
2162	0.8197294538
2163	0.8197188482
2164	0.8197062882
2165	0.8196810275
2166	0.8196741542
2167	0.8196642099
2168	0.8196568088
2169	0.8196439029
2170	0.8196325027
2171	0.8196226668
2172	0.8196145335
2173	0.8196069554
2174	0.8195960838
2175	0.8195764754
2176	0.8195669429
2177	0.8195565223
2178	0.8195458546
2179	0.8195381782
2180	0.8195289575
2181	0.8195146128
2182	0.8194947027
2183	0.8194764124
2184	0.8194715921
2185	0.8194622969
2186	0.8194454186
2187	0.8194278963
2188	0.8194151011
2189	0.8194060138
2190	0.8193923305
2191	0.8193822674
2192	0.8193708306
2193	0.8193595386
2194	0.819349987
2195	0.8193429118
2196	0.8193348302
2197	0.8193206122
2198	0.8193131332
2199	0.8192862987
2200	0.8192767179
2201	0.8192666786
2202	0.819257069
2203	0.8192443835
2204	0.8192298937
2205	0.819222241
2206	0.8192068398
2207	0.8191931218
2208	0.8191801047
2209	0.8191651523
2210	0.8191543335
2211	0.8191392289
2212	0.8191269629
2213	0.8191207371
2214	0.8191105637
2215	0.8190957706
2216	0.8190762609
2217	0.8190564308
2218	0.8190414353
2219	0.8190312085
2220	0.8190167965
2221	0.8190124597
2222	0.8190031388
2223	0.8189862125
2224	0.8189739329
2225	0.8189674183
2226	0.818957976
2227	0.8189483853
2228	0.8189374618
2229	0.8189256099
2230	0.8189194211
2231	0.8189096954
2232	0.8189020525
2233	0.8188922542
2234	0.8188779434
2235	0.8188650711
2236	0.8188575452
2237	0.8188469904
2238	0.818838149
2239	0.8188286061
2240	0.8188163221
2241	0.8187984589
2242	0.8187912307
2243	0.8187772732
2244	0.8187675118
2245	0.8187538236
2246	0.818734995
2247	0.8187256752
2248	0.8187101672
2249	0.81870307
2250	0.818692843
2251	0.8186802958
2252	0.8186701036
2253	0.8186613232
2254	0.8186460297
2255	0.8186319376
2256	0.8186218937
2257	0.8186115105
2258	0.8186028263
2259	0.8185843816
2260	0.8185649351
2261	0.8185504852
2262	0.8185420535
2263	0.8185320223
2264	0.818520533
2265	0.8185066373
2266	0.8184962231
2267	0.8184905182
2268	0.8184787738
2269	0.8184643444
2270	0.8184433799
2271	0.8184243364
2272	0.81841266
2273	0.8183984867
2274	0.8183871117
2275	0.818375104
2276	0.8183474493
2277	0.818336783
2278	0.8183275323
2279	0.8183143312
2280	0.8183061209
2281	0.8182911266
2282	0.8182657746
2283	0.8182552826
2284	0.8182437219
2285	0.818233826
2286	0.8182175399
2287	0.818209911
2288	0.8182016845
2289	0.8181867085
2290	0.8181764963
2291	0.8181680889
2292	0.8181560301
2293	0.8181421242
2294	0.8181310739
2295	0.8181196186
2296	0.8181053398
2297	0.8180943616
2298	0.8180845868
2299	0.8180729165
2300	0.8180540633
2301	0.8180478935
2302	0.8180396798
2303	0.8180292691
2304	0.8180179055
2305	0.8180048432
2306	0.8179935641
2307	0.817984803
2308	0.8179565835
2309	0.8179469302
2310	0.8179396704
2311	0.8179318946
2312	0.8179177165
2313	0.8179045333
2314	0.8178944896
2315	0.8178838346
2316	0.8178673784
2317	0.8178513692
2318	0.8178422356
2319	0.8178336035
2320	0.8178129303
2321	0.8177998407
2322	0.817792416
2323	0.8177789422
2324	0.8177626033
2325	0.8177430725
2326	0.8177349515
2327	0.8177224265
2328	0.8177158385
2329	0.8177060076
2330	0.8176958891
2331	0.81768395
2332	0.8176622742
2333	0.8176537169
2334	0.8176407579
2335	0.8176313809
2336	0.8176198975
2337	0.817609487
2338	0.8175942846
2339	0.8175830968
2340	0.817576039
2341	0.8175647569
2342	0.8175500399
2343	0.8175375494
2344	0.8175236906
2345	0.8175125673
2346	0.817502647
2347	0.8174884811
2348	0.8174786688
2349	0.8174702225
2350	0.8174564017
2351	0.8174504433
2352	0.8174319988
2353	0.8174248994
2354	0.8174114811
2355	0.8174004616
2356	0.8173919642
2357	0.8173850372
2358	0.8173724696
2359	0.8173574756
2360	0.8173449778
2361	0.8173339387
2362	0.817324207
2363	0.817312967
2364	0.8173003536
2365	0.8172907354
2366	0.8172808639
2367	0.8172617187
2368	0.8172481852
2369	0.817233861
2370	0.817227283
2371	0.8172154492
2372	0.8171939157
2373	0.8171774486
2374	0.8171702411
2375	0.8171605199
2376	0.8171392048
2377	0.8171295373
2378	0.8171188008
2379	0.8171042832
2380	0.81709818
2381	0.8170932568
2382	0.8170826659
2383	0.817068508
2384	0.8170592989
2385	0.8170453189
2386	0.8170335745
2387	0.8170219943
2388	0.8170156281
2389	0.8169986476
2390	0.8169727529
2391	0.8169648434
2392	0.8169551811
2393	0.8169446209
2394	0.8169314492
2395	0.8169204165
2396	0.8169129808
2397	0.8169038176
2398	0.8168967955
2399	0.8168857445
2400	0.8168707887
2401	0.8168605542
2402	0.8168504429
2403	0.816844423
2404	0.8168175288
2405	0.8168099345
2406	0.8167970107
2407	0.8167827899
2408	0.8167702057
2409	0.8167614549
2410	0.8167550849
2411	0.8167422296
2412	0.8167356973
2413	0.8167193702
2414	0.8167065969
2415	0.8166985689
2416	0.8166785082
2417	0.8166643609
2418	0.8166534114
2419	0.8166445261
2420	0.8166384775
2421	0.8166318709
2422	0.8166256229
2423	0.816615672
2424	0.8166054107
2425	0.816599026
2426	0.8165870587
2427	0.8165701115
2428	0.8165629151
2429	0.8165490255
2430	0.8165358203
2431	0.8165215756
2432	0.8165147245
2433	0.8165012104
2434	0.8164933878
2435	0.816485311
2436	0.8164762489
2437	0.8164617188
2438	0.8164526173
2439	0.8164430972
2440	0.816428779
2441	0.8164160432
2442	0.8164072293
2443	0.8163907001
2444	0.8163779198
2445	0.8163550778
2446	0.8163466872
2447	0.8163348714
2448	0.8163282363
2449	0.8163183177
2450	0.8163049413
2451	0.8162984966
2452	0.8162914166
2453	0.8162831426
2454	0.8162711187
2455	0.8162665774
2456	0.8162577299
2457	0.8162517095
2458	0.8162393611
2459	0.8162247121
2460	0.8162093138
2461	0.8161989954
2462	0.8161846519
2463	0.8161722436
2464	0.8161585697
2465	0.8161410331
2466	0.8161305543
2467	0.816118825
2468	0.816105765
2469	0.8160973121
2470	0.8160858005
2471	0.8160797002
2472	0.8160674211
2473	0.8160608099
2474	0.8160452895
2475	0.816029215
2476	0.8160161212
2477	0.816007436
2478	0.8159958551
2479	0.8159891391
2480	0.8159756379
2481	0.8159608784
2482	0.815950585
2483	0.8159380523
2484	0.8159281631
2485	0.8159219493
2486	0.8159028592
2487	0.8158908471
2488	0.815881966
2489	0.8158746869
2490	0.8158660683
2491	0.8158588084
2492	0.8158446651
2493	0.8158388354
2494	0.8158295743
2495	0.8158157026
2496	0.8158027248
2497	0.8157857462
2498	0.815775948
2499	0.8157648178
2500	0.815750733
2501	0.8157374826
2502	0.8157217111
2503	0.8157054514
2504	0.8156935964
2505	0.8156864952
2506	0.8156736714
2507	0.8156595362
2508	0.81564872
2509	0.8156234957
2510	0.8156123296
2511	0.8155996838
2512	0.8155776911
2513	0.8155645936
2514	0.8155559869
2515	0.8155364961
2516	0.8155328564
2517	0.8155257594
2518	0.8155125438
2519	0.8155021609
2520	0.8154924288
2521	0.8154760277
2522	0.8154612723
2523	0.8154521154
2524	0.8154389489
2525	0.8154204564
2526	0.8154089951
2527	0.8153975159
2528	0.8153882881
2529	0.8153804048
2530	0.8153699452
2531	0.8153545379
2532	0.8153446059
2533	0.8153309948
2534	0.8153218311
2535	0.8153084849
2536	0.815297028
2537	0.8152880316
2538	0.8152825779
2539	0.8152719221
2540	0.8152586416
2541	0.8152424047
2542	0.8152276273
2543	0.8152121571
2544	0.8151956687
2545	0.8151856705
2546	0.8151767078
2547	0.8151594017
2548	0.8151493842
2549	0.8151270204
2550	0.8151132281
2551	0.815104712
2552	0.8150953544
2553	0.8150840498
2554	0.815077052
2555	0.8150688048
2556	0.8150616678
2557	0.8150493632
2558	0.8150383274
2559	0.8150280255
2560	0.8150146689
2561	0.8150064865
2562	0.814999438
2563	0.8149868919
2564	0.8149778408
2565	0.8149677502
2566	0.8149562036
2567	0.8149499494
2568	0.8149346788
2569	0.8149294785
2570	0.8149141381
2571	0.8149021593
2572	0.8148871713
2573	0.8148726173
2574	0.8148604707
2575	0.8148503955
2576	0.8148388107
2577	0.8148349763
2578	0.8148263778
2579	0.8148174443
2580	0.8148054755
2581	0.8147937902
2582	0.8147873131
2583	0.81477874
2584	0.814768571
2585	0.8147617044
2586	0.8147450389
2587	0.8147387101
2588	0.8147248842
2589	0.8147135751
2590	0.8146973775
2591	0.8146809695
2592	0.8146679451
2593	0.8146571364
2594	0.8146401553
2595	0.8146363394
2596	0.8146255524
2597	0.8146087532
2598	0.8145999183
2599	0.8145888834
2600	0.8145811497
2601	0.8145762525
2602	0.814560076
2603	0.8145469304
2604	0.8145376469
2605	0.8145316088
2606	0.8145182046
2607	0.8145080533
2608	0.8144967275
2609	0.8144797779
2610	0.8144685269
2611	0.8144523359
2612	0.8144419555
2613	0.8144333106
2614	0.8144236953
2615	0.8144093301
2616	0.8144014054
2617	0.8143941723
2618	0.8143881436
2619	0.8143780221
2620	0.8143596042
2621	0.8143506927
2622	0.8143402418
2623	0.8143337351
2624	0.8143237747
2625	0.8143100107
2626	0.8142962464
2627	0.8142758594
2628	0.8142630311
2629	0.8142597876
2630	0.8142489064
2631	0.8142404356
2632	0.8142318563
2633	0.8142223286
2634	0.8141960987
2635	0.814185878
2636	0.8141784044
2637	0.81417029
2638	0.8141628324
2639	0.8141511771
2640	0.8141382989
2641	0.8141290272
2642	0.8141204155
2643	0.8141135944
2644	0.8140907201
2645	0.8140782221
2646	0.8140600489
2647	0.8140521841
2648	0.8140451574
2649	0.8140360505
2650	0.8140229617
2651	0.8140060415
2652	0.8139941893
2653	0.8139799395
2654	0.8139769541
2655	0.8139718489
2656	0.8139602602
2657	0.8139521912
2658	0.8139372258
2659	0.8139264257
2660	0.8139127324
2661	0.8139040329
2662	0.8138925356
2663	0.8138742414
2664	0.8138716938
2665	0.81386115
2666	0.8138553507
2667	0.8138495792
2668	0.8138358514
2669	0.8138245277
2670	0.8138179979
2671	0.8138056929
2672	0.8137932855
2673	0.8137859715
2674	0.8137784974
2675	0.8137567163
2676	0.8137428705
2677	0.8137342811
2678	0.8137244039
2679	0.8137167783
2680	0.8136960711
2681	0.8136873212
2682	0.8136787064
2683	0.813669192
2684	0.8136619986
2685	0.8136541796
2686	0.8136466152
2687	0.8136301793
2688	0.813603013
2689	0.813594521
2690	0.8135820658
2691	0.81357214
2692	0.8135575622
2693	0.8135467885
2694	0.8135239181
2695	0.8135101225
2696	0.8134928154
2697	0.8134784647
2698	0.8134643658
2699	0.8134540057
2700	0.8134443301
2701	0.8134342777
2702	0.8134241786
2703	0.8134137626
2704	0.813407843
2705	0.8133940727
2706	0.813388487
2707	0.8133753728
2708	0.8133663384
2709	0.8133558328
2710	0.813341816
2711	0.8133338339
2712	0.8133241745
2713	0.8133103702
2714	0.8133001898
2715	0.813287229
2716	0.8132770036
2717	0.8132553713
2718	0.8132425346
2719	0.8132363526
2720	0.8132259799
2721	0.8132198001
2722	0.8132072658
2723	0.8131954966
2724	0.8131828998
2725	0.8131720428
2726	0.8131632624
2727	0.8131527427
2728	0.8131454587
2729	0.8131397402
2730	0.8131325422
2731	0.8131179435
2732	0.8131068859
2733	0.8130895099
2734	0.8130836379
2735	0.8130707977
2736	0.8130592151
2737	0.8130481167
2738	0.8130374779
2739	0.8130298604
2740	0.813019249
2741	0.8130060093
2742	0.812988548
2743	0.8129815805
2744	0.8129702186
2745	0.8129541472
2746	0.8129475049
2747	0.8129452126
2748	0.8129295765
2749	0.8129179438
2750	0.8129018039
2751	0.8128918314
2752	0.8128769521
2753	0.8128671487
2754	0.8128561594
2755	0.8128431589
2756	0.8128299864
2757	0.8128059242
2758	0.8127986939
2759	0.812790307
2760	0.8127825694
2761	0.8127668831
2762	0.8127578961
2763	0.8127510452
2764	0.8127287883
2765	0.8127106715
2766	0.812696178
2767	0.8126850993
2768	0.8126746507
2769	0.8126666356
2770	0.8126587044
2771	0.8126461591
2772	0.8126375341
2773	0.8126282509
2774	0.812619356
2775	0.8126004479
2776	0.8125870207
2777	0.8125732124
2778	0.8125623303
2779	0.8125515058
2780	0.812541332
2781	0.8125319736
2782	0.8125218497
2783	0.8125144397
2784	0.8125108164
2785	0.8125028674
2786	0.8124847588
2787	0.8124762428
2788	0.8124668992
2789	0.812460334
2790	0.812452662
2791	0.8124428722
2792	0.8124346492
2793	0.8124256836
2794	0.8124176974
2795	0.8124027608
2796	0.8123960588
2797	0.8123897564
2798	0.8123815543
2799	0.8123742789
2800	0.8123669206
2801	0.8123594346
2802	0.8123517047
2803	0.8123389654
2804	0.8123334803
2805	0.8123236365
2806	0.8123162559
2807	0.8123047435
2808	0.8122925496
2809	0.812280169
2810	0.8122569844
2811	0.8122508572
2812	0.8122446758
2813	0.812229055
2814	0.8122192446
2815	0.8122057495
2816	0.8121929622
2817	0.8121783986
2818	0.8121701207
2819	0.8121627314
2820	0.8121496915
2821	0.8121401204
2822	0.8121284909
2823	0.8121223897
2824	0.8121150316
2825	0.8121025793
2826	0.8120838919
2827	0.812065598
2828	0.8120582157
2829	0.8120515962
2830	0.8120398523
2831	0.8120280737
2832	0.8120118714
2833	0.8120021903
2834	0.8119956103
2835	0.811982723
2836	0.8119686712
2837	0.8119612375
2838	0.8119512035
2839	0.8119447543
2840	0.8119389063
2841	0.8119309229
2842	0.8119228866
2843	0.8119123689
2844	0.8119050706
2845	0.8118936625
2846	0.8118852617
2847	0.8118757441
2848	0.8118624069
2849	0.8118535408
2850	0.8118462041
2851	0.8118328193
2852	0.8118252829
2853	0.8118195129
2854	0.8118092655
2855	0.8117909733
2856	0.8117794721
2857	0.8117737697
2858	0.8117592379
2859	0.8117484099
2860	0.8117347683
2861	0.8117289103
2862	0.8117226401
2863	0.8117079462
2864	0.8116969125
2865	0.811688453
2866	0.811678375
2867	0.8116526816
2868	0.8116453643
2869	0.8116380065
2870	0.8116307235
2871	0.8116184031
2872	0.8116063053
2873	0.8115973912
2874	0.8115830035
2875	0.8115619767
2876	0.8115556462
2877	0.8115415788
2878	0.8115319147
2879	0.8115250884
2880	0.811496302
2881	0.8114853439
2882	0.8114657459
2883	0.8114569513
2884	0.8114418908
2885	0.8114341542
2886	0.8114136251
2887	0.8114020276
2888	0.8113901753
2889	0.8113791399
2890	0.8113722068
2891	0.8113613346
2892	0.8113500552
2893	0.8113388349
2894	0.8113293297
2895	0.8113236736
2896	0.811314993
2897	0.8113051208
2898	0.8112861867
2899	0.8112792879
2900	0.8112717874
2901	0.8112639174
2902	0.8112578717
2903	0.8112506415
2904	0.8112416416
2905	0.8112298735
2906	0.811212756
2907	0.811209345
2908	0.8112013785
2909	0.8111916827
2910	0.8111817064
2911	0.8111747027
2912	0.8111661692
2913	0.8111550244
2914	0.8111470338
2915	0.8111316128
2916	0.8111241592
2917	0.8111160569
2918	0.8110994912
2919	0.8110910964
2920	0.8110816159
2921	0.811074258
2922	0.8110506599
2923	0.8110413905
2924	0.8110286299
2925	0.8110144092
2926	0.8110018933
2927	0.8109978939
